,date,cases_roll_avg,deaths_roll_avg,first_roll_avg,second_roll_avg,third_roll_avg,hospitalCases_roll_avg,newAdmissions_roll_avg,slope_cases_roll_avg,slope
2,2022-03-30,6173.666666666667,8.333333333333334,669.3333333333334,1705.6666666666667,2366.6666666666665,2404.0,231.0,-545.583333333333,-0.0883726580638194
3,2022-03-29,6719.25,10.75,635.25,1676.5,2391.25,2384.0,247.5,-543.75,-0.08092421029132715
4,2022-03-28,7263.0,11.4,626.2,1661.8,2444.8,2360.4,252.66666666666666,64.5,0.008880627839735646
5,2022-03-27,7198.5,9.5,562.0,1539.5,2211.8333333333335,2320.0,244.25,124.92857142857156,0.01735480606078649
6,2022-03-26,7073.571428571428,8.142857142857142,614.4285714285714,1773.857142857143,2370.285714285714,2284.5714285714284,235.8,-372.8571428571431,-0.052711299606179984
7,2022-03-25,7446.428571428572,7.0,617.4285714285714,1805.142857142857,2446.5714285714284,2236.285714285714,226.66666666666666,-403.1428571428569,-0.05413908872901675
8,2022-03-24,7849.571428571428,8.428571428571429,610.2857142857143,1816.7142857142858,2481.0,2190.285714285714,223.28571428571428,-254.57142857142844,-0.03243125193368153
9,2022-03-23,8104.142857142857,8.142857142857142,609.8571428571429,1800.142857142857,2494.8571428571427,2155.8571428571427,220.42857142857142,-237.42857142857247,-0.029297184861358516
10,2022-03-22,8341.57142857143,6.714285714285714,622.0,1819.142857142857,2529.4285714285716,2125.8571428571427,213.14285714285714,-199.57142857142753,-0.023924919936291426
11,2022-03-21,8541.142857142857,5.714285714285714,633.8571428571429,1834.4285714285713,2549.8571428571427,2098.4285714285716,206.57142857142858,-107.14285714285688,-0.012544323275573664
12,2022-03-20,8648.285714285714,5.714285714285714,654.8571428571429,1884.142857142857,2611.4285714285716,2078.285714285714,201.57142857142858,-39.714285714286234,-0.004592156992302416
13,2022-03-19,8688.0,5.714285714285714,659.0,1925.5714285714287,2671.5714285714284,2058.5714285714284,202.85714285714286,-26.285714285713766,-0.0030255196001051756
14,2022-03-18,8714.285714285714,6.714285714285714,658.0,1977.857142857143,2698.4285714285716,2032.857142857143,201.28571428571428,-13.142857142856883,-0.0015081967213114457
15,2022-03-17,8727.42857142857,5.857142857142857,662.7142857142857,2008.5714285714287,2707.8571428571427,2005.4285714285713,201.0,62.8571428571413,0.007202252340731833
16,2022-03-16,8664.57142857143,6.142857142857143,663.4285714285714,2059.0,2714.714285714286,1978.7142857142858,200.28571428571428,95.0,0.010964189144628371
17,2022-03-15,8569.57142857143,6.714285714285714,684.8571428571429,2151.0,2767.285714285714,1943.4285714285713,198.28571428571428,136.57142857142935,0.015936786303699223
18,2022-03-14,8433.0,7.0,702.4285714285714,2227.1428571428573,2818.4285714285716,1907.5714285714287,194.85714285714286,61.14285714285688,0.007250427741356206
19,2022-03-13,8371.857142857143,7.0,701.2857142857143,2249.8571428571427,2842.714285714286,1872.0,192.57142857142858,48.57142857142935,0.005801750763612877
20,2022-03-12,8323.285714285714,7.0,732.5714285714286,2292.0,2943.285714285714,1828.857142857143,186.14285714285714,131.8571428571422,0.015841958017952996
21,2022-03-11,8191.428571428572,6.0,743.5714285714286,2315.8571428571427,2977.1428571428573,1789.2857142857142,189.85714285714286,183.85714285714312,0.022445064527380567
22,2022-03-10,8007.571428571428,5.714285714285714,757.5714285714286,2316.285714285714,3003.5714285714284,1746.2857142857142,186.42857142857142,221.14285714285688,0.027616719890103978
23,2022-03-09,7786.428571428572,5.428571428571429,768.5714285714286,2298.5714285714284,3017.714285714286,1709.0,185.71428571428572,306.2857142857147,0.03933584074855523
24,2022-03-08,7480.142857142857,5.285714285714286,764.1428571428571,2267.4285714285716,2986.8571428571427,1674.2857142857142,177.71428571428572,412.57142857142844,0.05515555470674737
25,2022-03-07,7067.571428571428,4.571428571428571,754.2857142857143,2215.714285714286,2966.285714285714,1641.7142857142858,172.85714285714286,311.8571428571431,0.04412507832555135
26,2022-03-06,6755.714285714285,4.571428571428571,759.2857142857143,2187.8571428571427,2997.4285714285716,1608.5714285714287,172.42857142857142,292.0,0.04322266864030451
27,2022-03-05,6463.714285714285,4.571428571428571,741.4285714285714,2120.714285714286,3026.285714285714,1586.2857142857142,167.71428571428572,315.0,0.04873358970958759
28,2022-03-04,6148.714285714285,4.714285714285714,768.1428571428571,2099.0,3069.0,1568.5714285714287,158.14285714285714,342.42857142857065,0.05569108524430182
29,2022-03-03,5806.285714285715,6.0,772.7142857142857,2090.1428571428573,3084.714285714286,1559.142857142857,152.14285714285714,357.2857142857147,0.06153429780533418
30,2022-03-02,5449.0,5.714285714285714,790.0,2090.714285714286,3113.0,1549.4285714285713,145.28571428571428,341.8571428571431,0.06273759274309838
31,2022-03-01,5107.142857142857,5.857142857142857,804.8571428571429,2079.4285714285716,3130.714285714286,1542.4285714285713,144.42857142857142,303.57142857142844,0.05944055944055942
32,2022-02-28,4803.571428571428,6.571428571428571,817.5714285714286,2109.5714285714284,3219.5714285714284,1540.142857142857,140.85714285714286,259.1428571428569,0.05394795539033452
33,2022-02-27,4544.428571428572,6.571428571428571,831.5714285714286,2124.285714285714,3255.0,1551.0,133.28571428571428,222.42857142857156,0.048945333375247584
34,2022-02-26,4322.0,6.571428571428571,872.8571428571429,2153.285714285714,3332.1428571428573,1565.2857142857142,127.42857142857143,220.14285714285688,0.05093541349904139
35,2022-02-25,4101.857142857143,7.0,897.4285714285714,2219.4285714285716,3466.5714285714284,1584.142857142857,123.85714285714286,209.00000000000045,0.05095253021279571
36,2022-02-24,3892.8571428571427,5.428571428571429,919.1428571428571,2268.8571428571427,3528.4285714285716,1606.857142857143,121.14285714285714,147.0,0.03776146788990826
37,2022-02-23,3745.8571428571427,6.0,954.0,2405.5714285714284,3672.714285714286,1635.857142857143,114.42857142857143,24.0,0.006407078296022273
38,2022-02-22,3721.8571428571427,5.428571428571429,997.2857142857143,2486.0,3846.5714285714284,1669.2857142857142,112.71428571428571,-78.14285714285734,-0.02099566268759841
39,2022-02-21,3800.0,4.285714285714286,1017.2857142857143,2470.4285714285716,3927.4285714285716,1700.7142857142858,109.85714285714286,-202.42857142857156,-0.05327067669172936
40,2022-02-20,4002.4285714285716,4.571428571428571,1020.5714285714286,2462.714285714286,3908.5714285714284,1737.4285714285713,109.71428571428571,-251.42857142857156,-0.0628190027483314
41,2022-02-19,4253.857142857143,6.285714285714286,1017.2857142857143,2393.1428571428573,3924.4285714285716,1774.0,111.71428571428571,-49.42857142857156,-0.011619706484870903
42,2022-02-18,4303.285714285715,7.142857142857143,962.4285714285714,2228.714285714286,3750.5714285714284,1808.0,115.28571428571429,-261.57142857142844,-0.06078411844769774
43,2022-02-17,4564.857142857143,7.428571428571429,1036.142857142857,2315.8571428571427,3984.5714285714284,1845.142857142857,120.0,-270.42857142857156,-0.05924140952619393
44,2022-02-16,4835.285714285715,9.142857142857142,1053.7142857142858,2283.0,4148.857142857143,1877.7142857142858,125.42857142857143,-161.14285714285688,-0.03332643956628351
45,2022-02-15,4996.428571428572,10.285714285714286,1085.0,2268.4285714285716,4270.714285714285,1909.4285714285713,127.14285714285714,-91.42857142857156,-0.018298784846318826
46,2022-02-14,5087.857142857143,10.142857142857142,1123.7142857142858,2336.0,4431.428571428572,1948.2857142857142,133.71428571428572,33.0,0.006486031166643268
47,2022-02-13,5054.857142857143,11.0,1149.0,2413.1428571428573,4520.428571428572,1974.857142857143,136.71428571428572,11.142857142857792,0.0022043861632377497
48,2022-02-12,5043.714285714285,11.857142857142858,1218.4285714285713,2586.1428571428573,4871.571428571428,1999.2857142857142,141.42857142857142,-270.0,-0.053531977567552264
49,2022-02-11,5313.714285714285,12.0,1319.142857142857,2862.8571428571427,5461.571428571428,2019.7142857142858,146.0,-165.57142857142935,-0.03115926443703639
50,2022-02-10,5479.285714285715,12.857142857142858,1282.142857142857,2876.5714285714284,5462.0,2041.142857142857,146.71428571428572,-248.8571428571422,-0.04541780732629371
51,2022-02-09,5728.142857142857,14.285714285714286,1315.857142857143,2980.4285714285716,5420.428571428572,2070.714285714286,149.42857142857142,-372.57142857142844,-0.06504227248921364
52,2022-02-08,6100.714285714285,15.571428571428571,1317.4285714285713,3013.1428571428573,5436.428571428572,2107.8571428571427,155.28571428571428,-424.8571428571431,-0.06964055731179024
53,2022-02-07,6525.571428571428,16.0,1341.0,3058.4285714285716,5492.0,2142.0,159.0,-383.1428571428569,-0.05871406992272156
54,2022-02-06,6908.714285714285,16.285714285714285,1353.7142857142858,3094.1428571428573,5563.0,2177.285714285714,165.14285714285714,-301.0,-0.043568164430015925
55,2022-02-05,7209.714285714285,17.428571428571427,1358.857142857143,3125.285714285714,5519.285714285715,2209.714285714286,167.85714285714286,-320.1428571428578,-0.04440437504953643
56,2022-02-04,7529.857142857143,17.857142857142858,1380.142857142857,3057.1428571428573,5316.142857142857,2249.5714285714284,169.85714285714286,-395.7142857142853,-0.05255269498567602
57,2022-02-03,7925.571428571428,19.857142857142858,1432.4285714285713,3041.8571428571427,5495.0,2285.0,175.71428571428572,-416.0000000000009,-0.052488328917248084
58,2022-02-02,8341.57142857143,22.142857142857142,1475.2857142857142,2998.8571428571427,5646.857142857143,2319.285714285714,183.57142857142858,-383.7142857142844,-0.04600023976297701
59,2022-02-01,8725.285714285714,38.714285714285715,1524.4285714285713,3022.5714285714284,5771.0,2344.5714285714284,186.57142857142858,-417.1428571428569,-0.04780850401951632
60,2022-01-31,9142.42857142857,38.285714285714285,1589.2857142857142,3041.714285714286,5929.0,2370.5714285714284,186.42857142857142,-395.1428571428587,-0.04322077597387395
61,2022-01-30,9537.57142857143,39.0,1688.7142857142858,3181.4285714285716,6116.142857142857,2397.1428571428573,186.42857142857142,-325.0,-0.03407576052603987
62,2022-01-29,9862.57142857143,39.857142857142854,1872.7142857142858,3419.8571428571427,6562.714285714285,2430.8571428571427,189.0,-338.1428571428569,-0.03428546597525997
63,2022-01-28,10200.714285714286,41.285714285714285,2012.142857142857,3574.1428571428573,6957.0,2461.714285714286,190.42857142857142,-335.7142857142844,-0.03291086058399259
64,2022-01-27,10536.42857142857,44.285714285714285,2113.0,3688.285714285714,7228.857142857143,2494.8571428571427,189.42857142857142,-339.0,-0.0321740898922107
65,2022-01-26,10875.42857142857,44.42857142857143,2168.285714285714,3751.285714285714,7612.285714285715,2528.285714285714,190.57142857142858,-309.71428571428623,-0.028478352248844103
66,2022-01-25,11185.142857142857,29.142857142857142,2218.1428571428573,3823.5714285714284,7966.714285714285,2570.285714285714,192.57142857142858,-351.1428571428569,-0.03139368550117501
67,2022-01-24,11536.285714285714,29.857142857142858,2241.285714285714,3981.8571428571427,8344.857142857143,2613.1428571428573,199.14285714285714,-215.42857142857247,-0.018673997572875738
68,2022-01-23,11751.714285714286,28.714285714285715,2219.285714285714,4056.714285714286,8566.857142857143,2655.285714285714,207.0,-130.28571428571377,-0.011086528409229003
69,2022-01-22,11882.0,29.571428571428573,2254.714285714286,4203.142857142857,9130.857142857143,2685.4285714285716,208.0,-114.71428571428623,-0.0096544593262318
70,2022-01-21,11996.714285714286,31.714285714285715,2273.0,4234.857142857143,9543.285714285714,2739.8571428571427,211.57142857142858,-64.42857142857065,-0.00537051811805607
71,2022-01-20,12061.142857142857,29.857142857142858,2301.285714285714,4249.0,9858.285714285714,2805.1428571428573,216.71428571428572,8.857142857143117,0.0007343535320036222
72,2022-01-19,12052.285714285714,30.428571428571427,2358.8571428571427,4245.714285714285,10132.0,2875.714285714286,225.14285714285714,-90.42857142857247,-0.007503022544627069
73,2022-01-18,12142.714285714286,32.857142857142854,2420.8571428571427,4223.714285714285,10521.285714285714,2964.714285714286,237.71428571428572,-102.14285714285688,-0.00841186366898432
74,2022-01-17,12244.857142857143,33.57142857142857,2478.5714285714284,4150.857142857143,10834.42857142857,3071.1428571428573,238.28571428571428,14.142857142856883,0.001155003850012812
75,2022-01-16,12230.714285714286,34.714285714285715,2543.0,4155.0,11175.857142857143,3174.1428571428573,248.85714285714286,16.428571428572468,0.001343222566139196
76,2022-01-15,12214.285714285714,36.285714285714285,2668.4285714285716,4183.142857142857,11909.857142857143,3286.5714285714284,258.85714285714283,29.42857142857065,0.002409356725146135
77,2022-01-14,12184.857142857143,35.42857142857143,2745.5714285714284,4155.714285714285,12738.142857142857,3380.0,268.2857142857143,29.714285714286234,0.002438624053274599
78,2022-01-13,12155.142857142857,36.857142857142854,2796.8571428571427,4175.285714285715,13789.857142857143,3466.1428571428573,279.7142857142857,11.285714285713766,0.0009284723691323645
79,2022-01-12,12143.857142857143,40.42857142857143,2837.0,4257.857142857143,14865.57142857143,3554.4285714285716,282.7142857142857,-77.85714285714312,-0.006411236721681765
80,2022-01-11,12221.714285714286,41.142857142857146,2861.4285714285716,4266.285714285715,16104.714285714286,3617.4285714285716,284.57142857142856,-214.28571428571377,-0.017533196184776466
81,2022-01-10,12436.0,40.57142857142857,2880.285714285714,4198.714285714285,17431.428571428572,3673.5714285714284,298.85714285714283,-125.0,-0.010051463493084592
82,2022-01-09,12561.0,40.714285714285715,2935.4285714285716,4134.714285714285,18593.85714285714,3731.1428571428573,295.0,-378.0,-0.03009314545020301
83,2022-01-08,12939.0,42.57142857142857,2973.1428571428573,4084.1428571428573,20666.714285714286,3781.8571428571427,302.7142857142857,-667.0,-0.05154957879279697
84,2022-01-07,13606.0,44.0,2983.0,4127.0,22299.428571428572,3841.4285714285716,307.85714285714283,-1481.8571428571431,-0.10891203460658115
85,2022-01-06,15087.857142857143,42.57142857142857,3089.8571428571427,4205.714285714285,24019.428571428572,3897.285714285714,308.7142857142857,-1755.9999999999982,-0.11638498319367502
86,2022-01-05,16843.85714285714,37.42857142857143,3223.0,4320.571428571428,25826.285714285714,3936.8571428571427,317.2857142857143,-2524.857142857145,-0.1498978008091124
87,2022-01-04,19368.714285714286,30.857142857142858,3461.4285714285716,4593.857142857143,27163.285714285714,3960.714285714286,324.85714285714283,-1475.142857142855,-0.07616111402040097
88,2022-01-03,20843.85714285714,32.0,3486.1428571428573,4604.571428571428,26552.714285714286,3949.0,334.2857142857143,-1399.0,-0.06711809577333508
89,2022-01-02,22242.85714285714,31.571428571428573,3426.1428571428573,4412.571428571428,26066.0,3931.4285714285716,344.2857142857143,-207.42857142857247,-0.009325626204238968
90,2022-01-01,22450.285714285714,26.571428571428573,2864.5714285714284,3503.285714285714,21772.0,3909.5714285714284,345.2857142857143,-1003.0,-0.04467649154958257
91,2021-12-31,23453.285714285714,25.285714285714285,2726.714285714286,3216.1428571428573,20453.85714285714,3859.1428571428573,346.2857142857143,-1036.5714285714275,-0.04419727969885422
92,2021-12-30,24489.85714285714,26.285714285714285,2966.8571428571427,3334.714285714286,22075.714285714286,3776.8571428571427,366.2857142857143,-1670.1428571428587,-0.0681973295066763
93,2021-12-29,26160.0,21.714285714285715,3246.1428571428573,3487.1428571428573,24585.428571428572,3667.714285714286,387.0,557.2857142857138,0.021302970729576213
94,2021-12-28,25602.714285714286,20.857142857142858,3144.1428571428573,3249.4285714285716,24855.571428571428,3529.285714285714,399.7142857142857,-158.42857142857247,-0.0061879599819216
95,2021-12-27,25761.14285714286,24.0,3260.714285714286,3260.5714285714284,27139.428571428572,3356.714285714286,404.85714285714283,452.1428571428587,0.01755135087174488
96,2021-12-26,25309.0,22.142857142857142,3095.5714285714284,3078.285714285714,26131.85714285714,3168.285714285714,408.7142857142857,350.0,0.01382907266189893
97,2021-12-25,24959.0,18.285714285714285,3049.0,3024.285714285714,25889.571428571428,2972.4285714285716,415.85714285714283,-272.42857142857247,-0.010915043528529688
98,2021-12-24,25231.428571428572,16.285714285714285,3108.1428571428573,3018.0,27155.571428571428,2775.8571428571427,410.0,-232.57142857142753,-0.009217529158645639
99,2021-12-23,25464.0,12.428571428571429,3228.285714285714,3096.714285714286,31158.571428571428,2578.714285714286,401.42857142857144,679.5714285714275,0.026687536466047265
100,2021-12-22,24784.428571428572,13.857142857142858,3329.1428571428573,3213.285714285714,37478.0,2396.714285714286,383.57142857142856,-820.8571428571413,-0.033119873653388296
101,2021-12-21,25605.285714285714,16.285714285714285,3722.8571428571427,3618.1428571428573,47845.57142857143,2236.714285714286,362.2857142857143,-658.8571428571449,-0.02573129431981128
102,2021-12-20,26264.14285714286,12.142857142857142,4119.0,4092.714285714286,56412.71428571428,2119.4285714285716,342.85714285714283,-551.2857142857138,-0.020990051618447726
103,2021-12-19,26815.428571428572,13.142857142857142,4868.285714285715,4752.428571428572,70000.42857142857,2011.0,324.42857142857144,-1969.2857142857138,-0.07343853218829244
104,2021-12-18,28784.714285714286,15.142857142857142,5942.714285714285,5710.428571428572,86654.14285714286,1907.857142857143,302.42857142857144,-437.28571428571377,-0.015191594745226864
105,2021-12-17,29222.0,13.571428571428571,6462.0,6134.428571428572,96822.57142857143,1804.142857142857,294.14285714285717,145.71428571428623,0.004986458343518111
106,2021-12-16,29076.285714285714,13.285714285714286,6422.428571428572,6118.0,102447.71428571429,1713.142857142857,266.0,164.8571428571413,0.005669814379906989
107,2021-12-15,28911.428571428572,13.285714285714286,6223.714285714285,5936.142857142857,103229.42857142857,1618.2857142857142,239.57142857142858,624.5714285714312,0.02160292519023628
108,2021-12-14,28286.85714285714,12.714285714285714,5956.571428571428,5723.285714285715,100776.85714285714,1539.0,224.14285714285714,1403.8571428571413,0.04962930790675119
109,2021-12-13,26883.0,12.428571428571429,5533.0,5334.285714285715,97132.71428571429,1473.4285714285713,205.28571428571428,1479.0,0.05501618122977346
110,2021-12-12,25404.0,12.714285714285714,5108.0,5075.0,89686.28571428571,1414.4285714285713,192.71428571428572,2152.5714285714275,0.08473356276851786
111,2021-12-11,23251.428571428572,12.714285714285714,4668.428571428572,5003.857142857143,82899.0,1359.0,186.42857142857142,2421.1428571428587,0.1041287785696732
112,2021-12-10,20830.285714285714,12.285714285714286,4339.142857142857,4918.571428571428,75681.0,1310.2857142857142,178.14285714285714,2817.5714285714275,0.13526321564754612
113,2021-12-09,18012.714285714286,12.571428571428571,4038.4285714285716,4832.428571428572,67770.85714285714,1267.857142857143,170.85714285714286,2998.142857142857,0.16644592311779774
114,2021-12-08,15014.57142857143,12.285714285714286,3789.4285714285716,4732.285714285715,59809.28571428572,1234.142857142857,161.0,2925.7142857142862,0.1948583281003216
115,2021-12-07,12088.857142857143,11.571428571428571,3557.4285714285716,4633.857142857143,52625.28571428572,1203.4285714285713,153.71428571428572,2040.8571428571431,0.16882134669471296
116,2021-12-06,10048.0,12.0,3480.0,4640.0,47848.28571428572,1166.5714285714287,145.42857142857142,962.1428571428569,0.09575466333030025
117,2021-12-05,9085.857142857143,11.142857142857142,3416.0,4624.142857142857,44510.142857142855,1142.857142857143,140.14285714285714,650.7142857142862,0.0716183707803337
118,2021-12-04,8435.142857142857,11.285714285714286,3495.0,4746.285714285715,41534.857142857145,1124.5714285714287,133.0,588.7142857142853,0.06979304271246142
119,2021-12-03,7846.428571428572,11.857142857142858,3490.5714285714284,4781.142857142857,40297.0,1106.857142857143,126.14285714285714,543.7142857142862,0.06929449248975883
120,2021-12-02,7302.714285714285,10.857142857142858,3496.4285714285716,4771.142857142857,38336.142857142855,1095.4285714285713,120.14285714285714,424.7142857142853,0.05815841467947334
121,2021-12-01,6878.0,10.142857142857142,3522.4285714285716,4899.142857142857,37917.71428571428,1086.5714285714287,117.57142857142857,321.7142857142853,0.046774394549910635
122,2021-11-30,6556.285714285715,10.428571428571429,3664.4285714285716,5060.0,37905.57142857143,1081.0,111.42857142857143,242.71428571428623,0.03702008977208358
123,2021-11-29,6313.571428571428,9.714285714285714,3683.1428571428573,5203.285714285715,37245.71428571428,1080.5714285714287,110.0,162.42857142857156,0.025726892182373593
124,2021-11-28,6151.142857142857,10.285714285714286,3686.8571428571427,5345.285714285715,36698.57142857143,1067.2857142857142,108.0,142.42857142857156,0.0231548144363417
125,2021-11-27,6008.714285714285,10.285714285714286,3536.285714285714,5268.428571428572,36174.42857142857,1057.5714285714287,104.85714285714286,212.14285714285688,0.035305865290887
126,2021-11-26,5796.571428571428,10.142857142857142,3454.8571428571427,5218.857142857143,35634.71428571428,1053.857142857143,103.71428571428571,190.85714285714312,0.03292586750788648
127,2021-11-25,5605.714285714285,10.714285714285714,3402.1428571428573,5119.285714285715,34995.71428571428,1046.0,102.28571428571429,235.42857142857065,0.04199796126401617
128,2021-11-24,5370.285714285715,10.285714285714286,3363.0,4942.285714285715,34604.0,1037.142857142857,101.42857142857143,220.42857142857156,0.04104596722706961
129,2021-11-23,5149.857142857143,9.428571428571429,3282.0,4752.0,33873.142857142855,1028.4285714285713,98.0,207.1428571428578,0.04022302976504215
130,2021-11-22,4942.714285714285,10.0,3335.8571428571427,4566.0,33674.57142857143,1023.8571428571429,94.0,78.57142857142844,0.015896413191132667
131,2021-11-21,4864.142857142857,9.714285714285714,3227.4285714285716,4233.142857142857,32949.142857142855,1031.5714285714287,91.14285714285714,90.57142857142844,0.018620223795118775
132,2021-11-20,4773.571428571428,7.857142857142857,3239.8571428571427,3995.5714285714284,32286.0,1036.857142857143,90.0,95.0,0.01990124195720485
133,2021-11-19,4678.571428571428,9.0,3350.285714285714,3896.0,32140.85714285714,1035.0,85.71428571428571,97.71428571428532,0.020885496183206023
134,2021-11-18,4580.857142857143,8.285714285714286,3411.0,3792.1428571428573,31981.285714285714,1036.2857142857142,87.71428571428571,128.57142857142844,0.02806711158236135
135,2021-11-17,4452.285714285715,9.0,3444.1428571428573,3755.4285714285716,31630.714285714286,1042.7142857142858,86.0,119.14285714285779,0.02675993069370482
136,2021-11-16,4333.142857142857,10.142857142857142,3555.5714285714284,3680.1428571428573,31304.571428571428,1050.4285714285713,87.57142857142857,36.85714285714221,0.008505868389819184
137,2021-11-15,4296.285714285715,9.571428571428571,3708.5714285714284,3709.714285714286,31175.285714285714,1054.2857142857142,93.57142857142857,81.85714285714312,0.019053002593602507
138,2021-11-14,4214.428571428572,10.285714285714286,3700.285714285714,3733.285714285714,31307.571428571428,1054.142857142857,96.28571428571429,66.57142857142844,0.015796074709331857
139,2021-11-13,4147.857142857143,11.714285714285714,3779.285714285714,3794.4285714285716,31761.428571428572,1057.142857142857,95.85714285714286,36.714285714286234,0.00885138625796465
140,2021-11-12,4111.142857142857,10.714285714285714,3913.0,3790.8571428571427,31398.571428571428,1060.857142857143,97.85714285714286,82.4285714285711,0.020050038223642982
141,2021-11-11,4028.714285714286,11.571428571428571,3957.1428571428573,3855.5714285714284,31630.14285714286,1066.2857142857142,98.14285714285714,53.0,0.013155561859508528
142,2021-11-10,3975.714285714286,12.857142857142858,4073.1428571428573,3858.4285714285716,31524.0,1064.857142857143,98.57142857142857,63.71428571428578,0.016025871361839757
143,2021-11-09,3912.0,12.285714285714286,4197.285714285715,3891.5714285714284,31518.14285714286,1060.0,99.14285714285714,165.14285714285734,0.042214431784983984
144,2021-11-08,3746.8571428571427,12.0,4246.142857142857,3936.1428571428573,31146.285714285714,1054.0,100.0,63.428571428571104,0.01692847338721968
145,2021-11-07,3683.4285714285716,11.857142857142858,4335.714285714285,3920.8571428571427,30525.714285714286,1052.142857142857,97.85714285714286,99.71428571428578,0.027071051815079135
146,2021-11-06,3583.714285714286,12.0,4382.428571428572,3857.1428571428573,29231.0,1050.4285714285713,98.71428571428571,129.0,0.035996173164314756
147,2021-11-05,3454.714285714286,12.714285714285714,4554.714285714285,3835.4285714285716,28683.14285714286,1048.0,97.57142857142857,120.85714285714312,0.03498325269817648
148,2021-11-04,3333.8571428571427,12.714285714285714,4817.857142857143,3777.5714285714284,27649.85714285714,1040.142857142857,94.0,120.0,0.035994343745982774
149,2021-11-03,3213.8571428571427,11.428571428571429,5052.428571428572,3782.1428571428573,27232.285714285714,1040.5714285714287,91.57142857142857,79.4285714285711,0.02471440636529305
150,2021-11-02,3134.4285714285716,11.571428571428571,5224.571428571428,3744.714285714286,26859.571428571428,1046.2857142857142,92.14285714285714,10.857142857143117,0.0034638348297708317
151,2021-11-01,3123.5714285714284,11.428571428571429,5518.428571428572,3702.8571428571427,26763.85714285714,1053.7142857142858,90.28571428571429,-26.42857142857156,-0.008461010747770451
152,2021-10-31,3150.0,11.142857142857142,5581.428571428572,3680.8571428571427,26644.428571428572,1058.4285714285713,92.14285714285714,-52.71428571428578,-0.01673469387755104
153,2021-10-30,3202.714285714286,11.571428571428571,5606.0,3715.5714285714284,26763.571428571428,1058.0,90.85714285714286,-95.42857142857156,-0.029796155047058338
154,2021-10-29,3298.1428571428573,11.714285714285714,5547.0,3707.0,26441.714285714286,1059.142857142857,92.28571428571429,-77.14285714285688,-0.023389786459912423
155,2021-10-28,3375.285714285714,11.142857142857142,5609.142857142857,3790.285714285714,27138.285714285714,1065.2857142857142,93.28571428571429,-66.42857142857156,-0.019680873576840095
156,2021-10-27,3441.714285714286,11.571428571428571,5710.0,3834.1428571428573,27128.571428571428,1065.4285714285713,95.57142857142857,-8.71428571428578,-0.0025319608168686888
157,2021-10-26,3450.4285714285716,11.0,5641.857142857143,3911.0,27028.285714285714,1058.5714285714287,96.57142857142857,-15.28571428571422,-0.0044300915000206826
158,2021-10-25,3465.714285714286,11.428571428571429,5442.857142857143,3990.4285714285716,27096.0,1050.0,95.14285714285714,23.28571428571422,0.006718878812860657
159,2021-10-24,3442.4285714285716,11.428571428571429,5445.857142857143,4050.285714285714,27361.0,1040.857142857143,94.14285714285714,1.857142857143117,0.0005394862431008764
160,2021-10-23,3440.5714285714284,10.571428571428571,5421.857142857143,4211.142857142857,27599.0,1035.2857142857142,96.0,-10.428571428571558,-0.0030310579637934276
161,2021-10-22,3451.0,10.0,5652.285714285715,4267.428571428572,28373.285714285714,1024.142857142857,98.42857142857143,-50.28571428571422,-0.014571345779691169
